feature,importance
morgan_bit_2044,0.00015180789992433078
morgan_bit_1898,0.00015162409927097368
morgan_bit_772,0.00015124476242173973
morgan_bit_1698,0.00015102060945997638
morgan_bit_989,0.00015054415145129374
morgan_bit_7,0.0001501326972862122
morgan_bit_1058,0.00014973086822037512
morgan_bit_782,0.00014919198562759673
morgan_bit_357,0.00014861307422385422
morgan_bit_682,0.0001483916169137202
morgan_bit_1120,0.00014822223053090057
morgan_bit_1209,0.00014757796791445198
morgan_bit_778,0.00014747335183848068
morgan_bit_473,0.0001473812449183868
morgan_bit_346,0.0001468718891463585
morgan_bit_994,0.00014664167350685067
morgan_bit_980,0.00014653714825447228
morgan_bit_1083,0.00014653023335880255
morgan_bit_1276,0.00014615710195278929
morgan_bit_69,0.00014566416237535125
morgan_bit_348,0.00014556308766726071
morgan_bit_826,0.0001454612046333075
morgan_bit_970,0.0001448085902163238
morgan_bit_500,0.00014446266746509953
morgan_bit_317,0.00014427919330239065
morgan_bit_1949,0.00014424274050337083
morgan_bit_1049,0.00014412390564521056
morgan_bit_1464,0.00014408835905493838
morgan_bit_1667,0.0001440354187773918
morgan_bit_976,0.00014395083714474188
morgan_bit_1167,0.00014363323218986976
morgan_bit_1511,0.0001434705707195409
morgan_bit_1879,0.00014344872374177385
morgan_bit_482,0.00014307301207194814
morgan_bit_1530,0.0001430377794315823
morgan_bit_397,0.00014279338624736498
morgan_bit_1681,0.00014223066493321816
morgan_bit_479,0.00014221462484843592
morgan_bit_1623,0.00014214689641858888
morgan_bit_1570,0.00014129747970507503
morgan_bit_850,0.0001408216562830697
morgan_bit_334,0.00014069340787716867
morgan_bit_729,0.00014034342826949847
morgan_bit_493,0.00013968671769272592
morgan_bit_721,0.00013948969325700334
morgan_bit_589,0.00013935847316208012
morgan_bit_1815,0.00013916610172925675
morgan_bit_1129,0.00013846051596879997
morgan_bit_120,0.0001380082216116951
morgan_bit_371,0.0001378829462330684
morgan_bit_516,0.00013762768632839115
morgan_bit_1978,0.00013741359620908798
morgan_bit_981,0.00013679901670213425
morgan_bit_1266,0.000135981399022381
fr_nitro,0.00013575219205268322
morgan_bit_1409,0.0001356109087805172
morgan_bit_1920,0.00013554241899764777
morgan_bit_1311,0.00013520399717486387
morgan_bit_1578,0.00013440368265929244
morgan_bit_8,0.00013418363148078285
morgan_bit_166,0.00013410695777892707
morgan_bit_313,0.0001338050782282543
morgan_bit_1823,0.00013375370463382377
